Author,Text
candidate00043,"Hong Kong is among the world's most efficient economies but its continued success as a global financial centre and entrepot is far from certain, Harvard-based economic adviser professor Jeffrey Sachs said on Monday.
"
candidate00043,"Foreign cash is holding steady in Thailand, hoping for economic and stock market recovery even though there are few signs of either so far.
"
candidate00043,"Jardine Fleming Holdings Ltd said in Hong Kong on Thursday that clients should be reassured that revelations of front-running by one of its fund managers had prompted much greater emphasis on regulatory compliance.
"
candidate00043,"Rival fund managers in Hong Kong condemned Jardine Fleming Investment Management (JFIM) on Friday and expressed shock at revelations of front-running at the British territory's biggest and most prominent fund manager.
"
candidate00043,"Hong Kong funds are expected to erect ""Chinese walls"" between asset management and traders after revelations of unsanctioned trades at the colony's biggest fund manager, Jardine Fleming Investment Management.
"
candidate00043,"Hong Kong experts helping Beijing establish its funds industry said Chinese planners wanted to use domestic savings to build capital markets rather than offer lucrative opportunities to foreigners.
"
candidate00043,"Hong Kong business groups hit back on Wednesday at attempts to link China's permanent most favoured nation (MFN) trading perks with how Beijing handles Hong Kong after it reverts to Chinese control later this year.
"
candidate00043,"Hong Kong business groups hit back on Wednesday at U.S. attempts to link China's most favoured nation (MFN) trading perks with how Beijing handles Hong Kong after it reverts to Chinese control later this year.
"
candidate00043,"An uproar over the sudden departure of Hong Kong's chief immigration official last July is expected to gather momentum this week, when the territory's top civil servant appears before a Legislative Council enquiry.
"
candidate00043,"Asia can expect to see a long-term inflow of money from a group of huge California pension funds now on an eight-day swing through the region, Asian fund managers said last week.
"
candidate00043,"Fallout from a scandal involving late allocation of trades at Jardine Fleming was still attracting attention in Hong Kong on Wednesday, but the company escaped further sanctions and said business continued as usual.
"
candidate00043,"Economic commentators in Hong Kong are sounding alarms about the unbridled optimism spurring stock and property prices to new highs ahead of the British colony's return to Chinese sovereignty on July 1.
"
candidate00043,"Economic commentators in Hong Kong are sounding alarms about the unbridled optimism spurring stock and property prices to new highs ahead of the British colony's return to Chinese sovereignty on July 1.
"
candidate00043,"Investing in Asian telecommunications stocks is full of hazards as the region grapples with a general lack of sophistication and wide discrepancies in demand and regulation, analysts say.
"
candidate00043,"With the World Bank forecasting a 20-percent increase in Asian energy demand each year for the next decade, one could be forgiven for viewing the entire Asian power stock sector as a good bet.
"
candidate00043,"Hong Kong people seemed to forget politics and other worries as the tiny colony geared up to welcome the Year of the Ox, its last Lunar New Year celebrations under British rule.
"
candidate00043,"A festive calm settled over Hong Kong on Thursday as people prepared to welcome the Year of the Ox, the territory's last Lunar New Year celebration under British rule.
"
candidate00043,"The recent Asian tour by U.S. fund managers representing $234 billion in assets, including the hefty California Public Employees Retirement System (CalPERS), has whetted Hong Kong fund managers' appetites.
"
candidate00043,"Hong Kong fund managers and life insurers are smacking their lips in anticipation of a very promising pie -- Hong Kong's public pension plan.
"
candidate00043,"Growing numbers of impoverished women from mainland China are flocking to Hong Kong to work as prostitutes following a deportation policy that is driving away Thai and Filipina women, police said on Monday.
"
candidate00043,"Pegged currencies are common in Asia, with its fondness for order and authoritarianism.
"
candidate00043,"Central bank independence is not usually a hot topic in Hong Kong but the territory has been debating the subject with vigour just 19 weeks before its return to China.
"
candidate00043,"Stock market gyrations on the rumoured ill-health of China's paramount leader Deng Xiaoping were welcomed by many Asian fund managers on Wednesday.
"
candidate00043,"Hong Kong business groups on Thursday lauded Deng Xiaoping as a great leader but said the short-term impact of his passing would be limited.
"
candidate00043,"As Hong Kong speeds towards its return to Chinese rule, questions are being asked about the fate of its largest expatriate community -- tens of thousands of Filipina maids, or amahs.
"
candidate00043,"Blink and you missed it.
"
candidate00043,"An uneventful week of sideways trade is expected on most Asian markets following news that China's paramount leader Deng Xiaoping had died on Wednesday.
"
candidate00043,"Now that China's Deng Xiaoping is dead, Hong Kong faces a future without the figurehead who helped to assure the territory's confidence and stability, among the two most important words in the investor's lexicon.
"
candidate00043,"Hong Kong Financial Secretary Donald Tsang painted a rosy picture of an expanding economy on Thursday, just two weeks before he presents the budget that will straddle the territory's handover to Chinese rule.
"
candidate00043,"The longer-term interests of a US$1 billion stake in Russian equity markets dictated last week's decision to unwind a controversial fund that planned to invest in Russian gas monopoly Gazprom, Regent Pacific Group Ltd said on Monday.
"
candidate00043,"Thailand's efforts to boost market confidence by toughening up rules for its finance sector won mixed reviews from foreign investors on Tuesday.
"
candidate00043,"Asia will suffer only minor damage from an anticipated shake-out in Thailand's banking sector, analysts said on Wednesday.
"
candidate00043,"World bankers and economic chiefs held Hong Kong up as a financial showcase with a rosy future on Friday, but a clash of views between Britain and China over democracy augured a politically bumpy ride.
"
candidate00043,"Thailand's banking sector crisis brought repeated calls for an upgrade of Asia's immature financial infrastructure at an International Monetary Fund-Hong Kong Monetary Authority meeting on Friday.
"
candidate00043,"Thailand's banking sector crisis brought repeated calls for an upgrade of Asia's immature financial infrastructure at an International Monetary Fund-Hong Kong Monetary Authority meeting on Friday.
"
candidate00043,"Foreign investors seeking access to China could consider the road industry, which needs more than US$6 billion in foreign money to complete four national highways by 2000, SBC Warburg said.
"
candidate00043,"Hong Kong's embarrassment of riches will take centre stage on Wednesday when Financial Secretary Donald Tsang finally reveals the exact size of the territory's surplus and reserves.
"
candidate00043,"Hong Kong's hefty cash reserves offer a comfortable cushion for children born in 1997, the year the British colony returns to Chinese sovereignty.
"
candidate00044,"China confirmed on Tuesday that veteran dissident Wang Xizhe had fled the country, accused him of crossing the border illegally and said Chinese authorities were pursuing those who helped him.
"
candidate00044,"Chinese President Jiang Zemin on Thursday used the 60th anniversary of a communist military ordeal to try to strengthen his grip on the army by exhorting soldiers to toe the party line.
"
candidate00044,"China tried to backtrack on Thursday from a warning to Hong Kong people on limits to their freedom of expression after the territory reverts to Beijing rule in 1997, saying liberties would remain but within the law.
"
candidate00044,"A prominent exiled Chinese human rights activist has said his contacts with detained dissident Wang Dan do not justify the capital charge against the former student leader, who is expected to go on trial soon.
"
candidate00044,"China said on Friday that sexual contact was the leading cause of AIDS and warned that venereal disease could be a springboard for an AIDS epidemic.
"
candidate00044,"Visiting Colombian Foreign Minister Maria Emma Mejia said on Monday she hoped to boost cooperation with Beijing to help both nations crack down on a flourishing narcotics trade.
"
candidate00044,"China's listed companies must work to increase transparency and improve asset valuation if the country's fledgling markets are to gain global prominence, a top U.S. securities official said in Beijing on Tuesday.
"
candidate00044,"China said on Wednesday it would empower Hong Kong's courts to put on trial off-duty Chinese soldiers after Beijing resumes control over the British colony in 1997.
"
candidate00044,"China said on Wednesday it would empower Hong Kong's courts to put on trial off-duty Chinese soldiers after Beijing resumes control over the British colony in 1997.
"
candidate00044,"China has urged the devoutly Buddhist region of Tibet to embrace atheism to counter the influence of the exiled spiritual leader the Dalai Lama and to raise itself out of poverty.
"
candidate00044,"China said on Thursday that Sino-U.S. trade ties have improved but warned that major problems, including Beijing's long-delayed entry into the World Trade Organisation (WTO), still needed to be resolved.
"
candidate00044,"China said on Thursday that Sino-U.S. trade ties have improved but warned that major problems, including Beijing's long-delayed entry into the World Trade Organisation (WTO), still needed to be resolved.
"
candidate00044,"Leading Chinese activist Wang Dan will go on trial on Wednesday, charged with the capital crime of plotting to overthrow the government, a family member said.
"
candidate00044,"U.S. Vice-President Al Gore could visit China in early 1997 if he was re-elected next month, a senior U.S. official said in Beijing on Saturday.
"
candidate00044,"China on Thursday accused foreign journalists of biased reporting and urged them to learn from Edgar Snow, a U.S. reporter and author sympathetic to the Chinese communist cause.
"
candidate00044,"China, stronghold of table tennis and kung fu, is trying its hand at professional basketball with the start on Saturday of a new league using American coaches and players.
"
candidate00044,"U.S. Undersecretary of State Lynn Davis has arrived in Beijing for talks next week with Chinese officials on arms proliferation, a spokesman at the U.S. Embassy in Beijing said on Friday.
"
candidate00044,"U.S. Undersecretary of State Lynn Davis has begun talks with Chinese officials in Beijing on arms proliferation issues, a U.S. Embassy official said on Monday.
"
candidate00044,"China on Tuesday blasted U.S. penalties against its textiles ahead of a visit next week by U.S. Secretary of State Warren Christopher, but said the two sides had more in common than differences.
"
candidate00044,"China's Communist Party has taken its crusade to resurrect socialist values to Tibet, with a call for textbooks and publications to stress the historical links between the restive Himalayan region and its Chinese rulers.
"
candidate00044,"A decade ago, Chinese publishers were still putting type in place by hand, painstakingly selecting one character at a time from thousands of inky stereotypes.
"
candidate00044,"This month's Asia-Pacific Economic Cooperation (APEC) summit could see conflicting views between regional powers eager to boost free trade and a Chinese delegation more interested in soft loans, diplomats said.
"
candidate00044,"North Korea expects a shortfall of two million tonnes of grain next year -- equal to 40 percent of the nation's needs and significantly worse than expected, a Red Cross official said on Monday.
"
candidate00044,"Chinese President Jiang Zemin will travel to Moscow in spring for a summit with Russian leader Boris Yeltsin, the official Xinhua news agency said on Tuesday.
"
candidate00044,"The Communist Party chief in Tibet has vowed to boost patriotic education in the Himalayan region to battle foreign forces hostile to China and the influence of the exiled spiritual leader, the Dalai Lama.
"
candidate00044,"Jailed Chinese dissident Wang Dan is suffering from severe throat and back problems in a cold northeast China prison that does not have the facilities to treat him, his mother said on Friday.
"
candidate00044,"China's inefficient coal sector needs foreign funds and technology to modernise but must do more to create a better investment environment, industry officials and foreign businessmen said on Tuesday.
"
candidate00044,"Xujiachong village in central China's Hubei province is nestled in a lush, narrow valley dotted with whitewashed concrete houses, small cabbage patches and freshwater fish ponds.
"
candidate00044,"To dam or not to dam the mighty Yangtze river has been a question that has teased China for much of this century.
"
candidate00044,"China on Thursday warned the United States to stop selling arms to Taiwan, saying the issue could ruin relations despite the friendly smiles shown on Defence Minister Chi Haotian's current U.S. visit.
"
candidate00044,"China's defence sector and state-owned heavy industries are the country's biggest loss-makers but reform of the lumbering state sector is proceeding at a snail's pace, analysts said on Friday.
"
candidate00044,"China has sentenced two veteran democracy activists to hard labour for up to three years, a fellow dissident said on Saturday.
"
candidate00044,"Chinese President Jiang Zemin, in a new overture to rival Taiwan, on Tuesday called on Taiwanese from all walks of life to offer their views and suggestions on ways to reunify the mainland and the island.
"
candidate00044,"China is singing the praises of paramount leader Deng Xiaoping in a primetime television series but the paean to the ageing patriarch is getting mixed reviews from the man in the street.
"
candidate00044,"China has revived a call by Communist Party chief Jiang Zemin to wipe out poverty before the end of the century in a bid to placate its backward hinterland, analysts said.
"
candidate00044,"China said on Tuesday the health of its 92-year-old paramount leader Deng Xiaoping was relatively good and had not changed dramatically.
"
candidate00044,"A lone Russian with a European record-breaking performance kept the Chinese women's swimming team from a clean sweep on the final day of the World Cup short-course series on Thursday.
"
candidate00044,"China warned the United States on Thursday that slowly warming Sino-U.S. ties could be complicated if Washington decided to confront Beijing on the issue of human rights.
"
candidate00044,"China posted a trade surplus of $12.24 billion in 1996 on Friday, lower than recent official projections but an about-face from predictions early in the year of a trade deficit.
"
candidate00044,"A U.S. forensics team has arrived in China to recover the remains of crew members from a crashed World War Two bomber recently discovered in south-western China, U.S. officials said on Sunday.
"
candidate00044,"A U.S. defence team found human remains and parts of an American bomber on Tuesday after making its way up a steep mountain slope in southwestern China to inspect a recently found World War Two crash site.
"
candidate00044,"China on Wednesday handed over to U.S. military officers the remains of U.S. airmen who died 52 years ago when their bomber crashed into a remote southwestern Chinese mountain during World War Two.
"
candidate00044,"A U.S. military honour guard on Friday formally took back the remains of U.S. airmen killed in World War Two and sent them on their final journey home.
"
candidate00044,"China said on Monday it would support Hong Kong's efforts to expand foreign trade relations after the territory returns to Beijing's control in mid-1997 provided such ties did not undermine China's sovereignty.
"
candidate00044,"China has launched its first survey of its hundreds of millions of rural residents to gauge the impact of nearly two decades of economic reforms on the country's agricultural sector, officials said on Monday.
"
candidate00044,"China said on Tuesday it had drawn a pledge from Guatemala not to support Taiwan's bid to enter the United Nations, winning a round in its campaign to isolate the island on the world stage.
"
candidate00044,"China's top graft-buster on Monday lauded the country's success in battling corruption in 1996 but urged greater efforts this year to fight abuses of power by government officials.
"
candidate00044,"China warned Taiwan on Wednesday not to seek independence from the communist mainland, hinting the island would meet disaster if Taipei insisted on splitting from the motherland.
"
candidate00044,"China defended on Wednesday a proposal to roll back civil liberties in Hong Kong after the British colony reverts to Chinese rule this year, saying all rights and freedoms had limits.
"
candidate00044,"China issued an anti-corruption communique to the Communist Party on Thursday, warning members of the party that swept to power in 1949 on a platform of integrity not to exploit official power for personal profit.
"
candidate00045,"The London Stock Exchange launched its new integrated trading and information computer system, Sequence 6, on Tuesday, the last stage in a three-year programme to take the London stock market into the next century.
"
candidate00045,"Britain's B.A.T Industries said on Monday it was keeping an open mind about opportunities to restructure its operations after news reports that the group is continuing its search for a partner for its financial services businesses.
"
candidate00045,"Britain's Guardian Royal Exchange said on Tuesday that 350 jobs are to go in a restructuring of the insurance group's area and branch network.
"
candidate00045,"British telecoms regulator OFTEL said on Wednesday it proposed to reduce the regulatory demands which were imposed on telephone group Mercury Communications in the early 1980s.
"
candidate00045,"The Securities and Investments Board (SIB), responsible for overseeing financial regulation in Britain, has clamped down on the use of stockmarket derivatives to profit from inside information.
"
candidate00045,"Shares in British insurer Commercial Union (CU) jumped on Friday amid renewed speculation the insurance group may become the next victim in the industry's push to consolidate.
"
candidate00045,"The second large merger between insurance brokers in the space of a week highlights the dilemma many in the industry face over how to counter overcapacity and increasing competition, analysts said on Monday.
"
candidate00045,"Two of Britain's leading insurance brokers Lloyd Thompson Group and JIB Group said on Monday they are to merge in a deal worth 300 million pounds ($496.4 million)
"
candidate00045,"United Nations' plans to delay Iraq's re-entry to world oil markets lifted oil shares in Europe on Monday as a sharp rise in oil prices fed through to the stock markets, traders said.
"
candidate00045,"Britain's Ladbroke Group Plc Monday concluded a long-awaited global alliance with Hilton Hotels Corp., reuniting the Hilton brand worldwide for the first time in 32 years.
"
candidate00045,"Britain's Ladbroke Group Plc on Monday concluded a long-awaited global alliance with Hilton Hotels Corp (HHC) of the U.S., reuniting the Hilton brand worldwide for the first time in 32 years.
"
candidate00045,"British life assurance group Scottish Amicable on Thursday announced plans to shed its 170-year old mutual status in preparation for a 1.0 billion pounds ($1.68 billion) flotation on the London stock market in three to five years' time.
"
candidate00045,"British life assurer Scottish Amicable said on Thursday it planned to shed its 170-year-old mutual status in favour of a stock market flotation aimed at taking advantage of opportunities for profit growth.
"
candidate00045,"The drive to cut costs and offset falling margins in insurance broking continued apace on Thursday as Lowndes Lambert Group Holdings Plc and Fenchurch Plc confirmed that they are to merge.
"
candidate00045,"Fund manager Nicola Horlick's row with her ex-employer Morgan Grenfell Asset Management (MGAM) continued to be played out in public on Wednesday as she admitted that she had been in talks with a rival banking group until several days before she was suspended.
"
candidate00045,"Scottish Amicable's plans to float on the stock market were under threat on Friday after Abbey National launched a surprise bid for the mutually-owned life assurance company.
"
candidate00045,"Mutually-owned life assurance company Scottish Amicable on Friday rebuffed a takeover bid worth up to 1.4 billion pounds ($2.3 billion) from British retail banking group Abbey National Plc.
"
candidate00045,"Abbey National on Monday called for Scottish Amicable to put on hold proposals to drop its mutual status and allow policyholders time to consider last week's offer for the life assurance group.
"
candidate00045,"Scottish Amicable said on Tuesday it will be giving policyholders information about Abbey National's bid for the company when it details its own proposals to shed its mutual status and float on the stock market.
"
candidate00045,"The head of one of Lloyd's of London's largest corporate investors said on Wednesday he expected the number of traditional Names at Lloyd's of London to continue to fall to a core of between 4,000 and 5,000.
"
candidate00045,"Britain's largest insurance group Prudential Corp has become early favourite to win the auction for Scottish Amicable after its 1.9 billion pound ($3.0 billion) bid for the mutually owned life assurance group.
"
candidate00045,"International insurance broker Willis Corroon, reported a rise in 1996 profits on Thursday but gave a gloomy assessment of the problems of overcapacity and falling rates currently afflicting the industry.
"
candidate00045,"Britain's NatWest Group said on Thursday it was setting up a new business grouping, NatWest Wealth Management, to tap the potential of private banking, long-term savings and investment markets.
"
candidate00045,"Scottish Amicable adviser SBC Warburg is hoping to close the first stage in the sale of the life assurance group with the signing of confidentiality agreements with all potential bidders by the weekend, a source close to the deal said on Friday.
"
candidate00045,"British insurers said on Tuesday they would require those wishing to take out new life insurance policies to reveal the results of genetic tests.
"
candidate00045,"Britons wishing to take out new life insurance policies will have to reveal the results of genetic tests under a new industry policy announced by the Association of British Insurers (ABI) on Tuesday.
"
candidate00045,"Britain's Britannic Assurance declared on Tuesday a 209 million pound ($336 million) special bonus for life insurance policies, following discussions with the government on ownership of surplus insurance funds.
"
candidate00045,"Scottish Amicable on Thursday asked for firm offers for the company to be tabled by the end of February as it emerged that more potential bidders had joined the auction for the mutually-owned insurance group.
"
candidate00045,"Lloyd's of London said on Thursday it had been granted judgements in two test cases against members who had failed to pay debts under the insurance market's reconstruction and renewal (R&amp;R) settlement.
"
candidate00045,"Insurance group Guardian Royal Exchange PLC on Tuesday reported a sharp fall in 1996 profits and said it was considering a major acquisition within the next twelve months, possibly in the life sector.
"
candidate00045,"Insurance group Guardian Royal Exchange Plc on Tuesday blamed competition and bad weather in the United States and Britain for a sharp fall in trading profits for 1996.
"
candidate00045,"Commercial Union (CU) became the latest victim of sterling's recent strength on Wednesday, as the British insurance giant reported a sharp fall in profits for 1996.
"
candidate00045,"Prudential Corp Plc, Britain's biggest life insurance group, reported a healthy rise in profits on Wednesday and said British operations were expected to perform strongly again in the coming year.
"
candidate00045,"Prudential Corp Plc, Britain's largest life insurance group, reported a healthy rise in profits on Wednesday and said it expected British operations to continue to perform strongly in the coming year.
"
candidate00045,"Almost 8 out of 10 people in Britain are opposed to insurance companies using genetic test results as the basis for charging higher premiums or refusing to provide cover, according to an opinion poll commissioned by The Genetics Forum released on Wednesday.
"
candidate00045,"Pensions and property group Liberty International Holdings  said on Thursday it might go on the acquisition trail to develop its financial services interests.
"
candidate00045,"Britain's National Westminster Bank Plc said on Friday it would be making a first half provision of 50 million pounds ($81.4 million) after finding mispricing errors in the interest rate options book of its Natwest Markets unit.
"
candidate00045,"The battle for control of Scottish Amicable became a three-way race on Friday as the deadline for firm offers for the mutually-owned life insurer passed.
"
candidate00045,"Stiff competition and severe weather in the U.S. led to a 15 million pound ($24.2 million) fall in 1996 profits from British insurer General Accident Plc on Tuesday, despite a record final quarter.
"
candidate00045,"British insurer General Accident PLC reported a fall in annual profits on Tuesday, despite a record final quarter in 1996.
"
candidate00045,"B.A.T industries said on Wednesday it was interested in expanding its British life insurance activities through acquisition but had been put off bidding for mutual insurer Scottish Amicable by the price.
"
candidate00045,"Composite insurer Royal &amp; Sun Alliance Group Plc on Thursday reported lower results in its first year since it merged and said it would seek shareholder approval to buy in up to five percent of its shares.
"
candidate00045,"Royal &amp; Sun Alliance Group plc , one of Britain's leading insurers, on Thursday unveiled its first set of annual results following last year's merger and said it would be seeking shareholders' permission to buy in up to five percent of its shares.
"
candidate00045,"The head of the Securities and Investments Board (SIB), Britain's top financial regulator, on Friday criticised slow progress made in compensating victims of pensions mis-selling in Britain, and called on all parties to ensure a speedy conclusion to the situation.
"
candidate00045,"British insurer Legal &amp; General (L&amp;G) on Thursday reported a double digit rise in profits for 1996 and gave an upbeat assessment of the outlook for the group.
"
candidate00045,"Three companies are expected to be left in the running for control of mutually-owned life insurance company Scottish Amicable at the deadline for final offers on Friday evening.
"
candidate00045,"Scottish Amicable on Monday confirmed that three companies had submitted final offers for the mutually-owned insurance group by last Friday's bid deadline.
"
candidate00045,"Scottish Amicable on Monday confirmed that three companies had submitted final offers for the mutually-owned insurance group by last Friday's bid deadline.
"
candidate00045,"Britannic Assurance on Tuesday promised to speed-up the settlement of cases of pension mis-selling as the insurance group reported a near 50 percent jump in its profits for 1996.
"
candidate00045,"About three million Norwich Union  policyholders are to receive free shares under flotation plans announced on Thursday that would value the insurer at about five billion pounds ($8 billion).
"
candidate00046,"Hong Kong's pro-Taiwan community flew Nationalist Chinese flags across the territory on Thursday to mark Taiwan's national day for what could be the last time before China takes over in mid-1997.
"
candidate00046,"Norwegian engineer Kvaerner ASA has set its sights on increasing its Asia Pacific portfolio in coming years where burgeoning economies are taking on more sophisticated technology, a senior official said on Friday.
"
candidate00046,"A leading Chinese dissident has fled to Hong Kong just days after a colleague in Beijing was sent to a labour camp and is reported to be seeking asylum in the United States, government-funded radio said on Sunday.
"
candidate00046,"A leading Chinese dissident has fled to Hong Kong just days after a colleague in Beijing was sent to a labour camp and is reported to be seeking asylum in the United States, government-funded radio said on Sunday.
"
candidate00046,"The president of Chinese state oil refiner Sinopec said on Thursday the country planned to increase refining capacity and ethylene production to help keep up with rapid economic growth and fast rising energy demand.
"
candidate00046,"Emaciated refining margins and soaring demand have forced China to raise domestic prices on gasoil effective Friday, Chinese oil sources said.
"
candidate00046,"The sentencing of Chinese dissident Wang Dan to 11 years in prison in Beijing on Wednesday sparked fears in Hong Kong about curbs on freedom when the territory reverts to China next year.
"
candidate00046,"The sentencing of Chinese dissident Wang Dan to 11 years in prison in Beijing on Wednesday sparked fears in Hong Kong about curbs on freedoms when the territory reverts to China next year.
"
candidate00046,"Royal/Dutch Shell's plan to build an oil refinery in China inched closer to reality on Monday when Chinese oil officials revealed Beijing was close to giving its long-awaited approval.
"
candidate00046,"China, in a bid to boost the its aerospace industry, this week put on what has been touted as the biggest and costliest airshow it has ever held.
"
candidate00046,"Air China, China's largest carrier, plans to increase its international routes next year and will boost its fleet with the addition of five passenger planes, a senior manager said on Wednesday.
"
candidate00046,"China would, if requested by Hong Kong, provide its support to stabilise fluctuations in the territory's financial markets after the handover next year, China's central bank governor said on Wednesday.
"
candidate00046,"When outgoing Chief Justice Sir Ti Liang Yang joined the contest to become Hong Kong's first local leader, he opened up a competition which had been seen as a clash of business titans.
"
candidate00046,"Pro-democracy demonstrators stormed into a plush Hong Kong conference centre on Friday in an attempt to disrupt a historic meeting convened by China to choose Hong Kong's future leaders.
"
candidate00046,"China's Foreign Minister Qian Qichen was greeted by angry protesters on Friday when he arrived to open a historic meeting to choose Hong Kong's future leaders.
"
candidate00046,"Commercial sponsors have flocked to the Portuguese enclave of  Macau to back Sunday's annual Grand Prix despite fears that China wants to steal the show.
"
candidate00046,"Britain and China have agreed to work on a new anti-espionage law in Hong Kong, to take effect after the colony is handed back to Beijing next year, a Chinese official said on Friday after three days of negotiations.
"
candidate00046,"Hong Kong's lawmaking chamber suffered a blow last week when its speaker broke ranks to vie for a seat in an interim body Beijing plans to install in the territory next year, political analysts said on Sunday.
"
candidate00046,"Parcels giant DHL Worldwide Express, which has had its foot through the door of Eastern and Central Europe since the mid-1980s, was braced to break even on growing regional business by 2000, a senior executive said.
"
candidate00046,"The United States envoy in Hong Kong reminded China on Tuesday of its pledge to preserve Hong Kong's ""vital"" freedoms after Britain hands the colony over to China next year and said Washington would be watching.
"
candidate00046,"One of Hong Kong's best-known pro-democracy politicians, Emily Lau, was dragged away kicking and screaming by police after lying down on a road to protest against China's methods of choosing a post-colonial leader.
"
candidate00046,"One of Hong Kong's best-known pro-democracy politicians, Emily Lau, was dragged away kicking and screaming by police after lying down on a road to protest against China's methods of choosing a post-colonial leader.
"
candidate00046,"Shipping magnate Tung Chee-hwa made his first appearance in China as Hong Kong's leader-in-waiting on Thursday as Beijing prepared the next milestone in the British colony's transition to Chinese rule.
"
candidate00046,"China endorsed Hong Kong's Tung Chee-hwa on Thursday as the man to lead the territory after it reverts to Chinese rule in 1997.
"
candidate00046,"Taiwan's call for a ""Greater China"" joint-venture bank on Wednesday was greeted with caution in Hong Kong, where analysts and businessmen said more details were needed to convince the industry of its feasibility.
"
candidate00046,"Hong Kong's leader-in-waiting Tung Chee-hwa returned on Thursday from meeting Chinese leaders in Beijing and pledged to get down to the serious work of shaping his administration.
"
candidate00046,"China rejected a British challenge to take it to the World Court and staged a vote on Saturday to set up a Hong Kong parliament that will oust elected lawmakers when Beijing recovers the territory next July.
"
candidate00046,"China on Monday responded coolly to a request for talks from Hong Kong's populist Democratic Party, insisting the party first play by Beijing's rules.
"
candidate00046,"Hong Kong's colonial Governor Chris Patten on Monday refused a request by future leader Tung Chee-hwa to support the interim legislature China will install in the territory when the British depart next year.
"
candidate00046,"Hong Kong's future leader Tung Chee-hwa said on Monday the Beijing-approved body set up to replace the existing elected legislature in mid-1997 would soon hold its first sitting -- not in Hong Kong, but in China.
"
candidate00046,"The future leader of Hong Kong said on Thursday he would discuss the legality and funding of the territory's controversial post-colonial assembly with China's legislators during his visit to Beijing this weekend.
"
candidate00046,"Hong Kong's future leader Tung Chee-hwa is making plans to travel to major Western countries in a bid to raise the profile of the territory and clear the air over important issues related to its sovereignty transfer.
"
candidate00046,"China's Zhenhai Refining &amp; Chemical Co Ltd, whose stock price has been lashed by the U.S. missile attacks on Iraq, said investors had over-reacted and assured it was able to overcome present difficulties.
"
candidate00046,"Long before Hong Kong's handover to China, celebrity painter Liu Yu Yi, whose portrait subjects include Beijing's leaders, is already benefiting from the return of Britain's last Asian outpost to the Chinese fold.
"
candidate00046,"British Foreign Secretary Malcolm Rifkind on Saturday flies earlier than expected to Hong Kong where he can expect a tough reception on what may be his last visit before it is handed back to China in July.
"
candidate00046,"Britain's Home Office has warned ethnic minority residents in Hong Kong that they will not get British passports when the colony is handed over to China if they relinquished other passports in order to qualify.
"
candidate00046,"British Foreign Secretary Malcolm Rifkind met future Hong Kong leader Tung Chee-hwa on Sunday for the first time since Tung was chosen but failed to narrow the gulf between the outgoing and incoming governments.
"
candidate00046,"British Foreign Secretary Malcolm Rifkind met future Hong Kong leader Tung Chee-hwa on Sunday for the first time since Tung was chosen but failed to narrow the gulf between the territory's outgoing and incoming governments.
"
candidate00046,"Hong Kong lined up on Thursday to pay its respects to China's dead leader Deng Xiaoping.
"
candidate00046,"Chinese flags flew at half mast across Hong Kong, Thursday morning newspapers were delayed and pupils at ""patriotic"" pro-Beijing schools stood in silence after news that China's patriarch Deng Xiaoping had died.
"
candidate00046,"Newspapers in Hong Kong were dominated on Friday by reaction to the death of Deng Xiaoping, with many eulogising his reformist policies that made China, Hong Kong's future sovereign, rich and strong.
"
candidate00046,"China's state refiner Sinopec is pushing through a series of measures to alleviate diesel shortages that have sparked a bizarre rise in prices in the country since late 1996, Chinese oil sources said this week.
"
candidate00046,"Lehman Brothers and state-owned China International United Petroleum and Chemicals Co Ltd (Unipec) on Monday announced settlement of a 22-month foreign-exchange trading quarrel and resolved to get on with business.
"
candidate00046,"European parliamentarians urged Hong Kong people on Tuesday to ""speak up and not shut up"" in the face of growing fears that China will roll back democratic freedoms when the territory reverts to China.
"
candidate00046,"China on Wednesday gave Hong Kong a free hand to arrange media coverage of the colony's historic handover to Beijing, ending fears that the country's communist rulers might restrict press access.
"
candidate00046,"Hong Kong Governor Chris Patten told a meeting of central bankers on Friday that the territory's economic prosperity was due to its increasingly democratic government.
"
candidate00046,"Hong Kong's future leader Tung Chee-hwa met a political opponent on Monday he has accused of badmouthing Hong Kong abroad in the run-up to Chinese rule, holding talks that appeared to strike a conciliatory note.
"
candidate00046,"China is keen to see a smooth resumption of sovereignty over Hong Kong because it will pave the way eventually for reunification with Taiwan, an expert on Chinese security policy said on Thursday.
"
candidate00046,"Ominous gray clouds scudded over Hong Kong on Sunday as the British colony marked the 100-day countdown to the handover, but there were few physical signs of gloom and doom in the wealthy community of six million.
"
candidate00046,"Thousands of Hong Kong people took to the streets under rain-filled skies on Sunday to celebrate the 100-day countdown to the resumption of Chinese rule over the British colony at midnight on June 30.
"
candidate00047,"Netscape and Microsoft and others agreed on Tuesday that the so-called Internet browser wars were silly, although that did not stop some sparks from flying between the two battling CEOs at a computer conference here.
"
candidate00047,"International Business Machines Corp is discontinuing some unspecified research and development projects as part of a wider effort to cut costs, Louis Gerstner, the company's chairman and chief executive, said on Wednesday.
"
candidate00047,"U.S. computer hardware makers are expected to report mixed results for the third quarter starting this week, as some companies are still in the throes of product transitions, but a few will have solid earnings.
"
